group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Emblem Lunar + Red Buff,42,0.0004530402234998436,2.786,3.675,-0.02,-0.909,-0.395,0.0,0.1997,0.2619,0.5238,0.8571,1.698,-3.47,0.00052,True
,Emblem Spellweaver + Red Buff,73,0.0007874270551306806,3.192,3.676,-0.019,-0.503,-0.031,0.0,0.0823,0.2466,0.4795,0.7397,2.058,-2.09,0.0369,True
,Emblem Vanguard + Adaptive Helm,42,0.0004530402234998436,2.833,3.676,-0.019,-0.861,-0.313,0.0,0.1759,0.2619,0.5238,0.8333,1.812,-3.08,0.00206,True
,Emblem Sprykin + Morellonomicon,51,0.0005501202713926672,3.039,3.677,-0.018,-0.656,-0.182,0.0,0.1269,0.2157,0.4314,0.7843,1.726,-2.71,0.0067,True
,Emblem Sprykin + Void Staff,51,0.0005501202713926672,3.039,3.677,-0.018,-0.656,-0.182,0.0,0.1269,0.2157,0.4314,0.7843,1.726,-2.71,0.0067,True
,Blue Buff + Hextech Gunblade,766,0.0082625907428781,3.638,3.678,-0.016,-0.056,0.0,0.0001,0.0201,0.1514,0.346,0.6775,1.984,-0.78,0.43357,False
,Emblem Executioner + Morellonomicon,96,0.0010355205108567853,3.365,3.679,-0.016,-0.33,0.0,0.0,0.0509,0.2708,0.4479,0.7083,2.19,-1.48,0.13972,False
,Archangels Staff + Strikers Flail,115,0.0012404672786305241,3.417,3.679,-0.016,-0.277,0.0,0.0,0.0382,0.1826,0.3652,0.6957,1.808,-1.64,0.10023,False
,Emblem Spellweaver + Hextech Gunblade,100,0.0010786671988091514,3.39,3.679,-0.016,-0.305,0.0,0.0,0.0526,0.25,0.41,0.71,2.116,-1.44,0.15002,False
,Hextech Gunblade + Rabadons Deathcap Radiant,83,0.0008952937750115957,3.325,3.679,-0.016,-0.369,0.0,0.0,0.0534,0.241,0.4217,0.7108,1.964,-1.71,0.08675,False
,Hextech Gunblade + Jeweled Gauntlet,2492,0.026880386594324054,3.669,3.68,-0.015,-0.025,0.0,0.0004,0.0059,0.1637,0.3543,0.6633,2.044,-0.61,0.54021,False
,Giant Slayer + Rabadons Deathcap,882,0.009513844693496715,3.65,3.68,-0.015,-0.045,0.0,0.0001,0.0126,0.1667,0.3435,0.6701,1.997,-0.67,0.5046,False
,Bloodthirster + Red Buff,142,0.001531707422308995,3.486,3.68,-0.015,-0.209,0.0,0.0,0.0679,0.162,0.2958,0.7254,1.751,-1.42,0.15571,False
,Morellonomicon + Quicksilver,78,0.0008413604150711381,3.321,3.68,-0.015,-0.374,0.0,0.0,0.0733,0.2179,0.4231,0.7308,1.925,-1.72,0.0861,False
,Archangels Staff + Void Staff,3203,0.03454971037785712,3.673,3.681,-0.014,-0.022,0.0,0.0005,-0.0012,0.1892,0.3547,0.6563,2.077,-0.58,0.56185,False
,Blue Buff + Rabadons Deathcap,944,0.01018261835675839,3.654,3.681,-0.014,-0.041,0.0,0.0001,0.0174,0.1642,0.3506,0.6748,2.03,-0.62,0.5354,False
,Blue Buff + Ionic Spark,48,0.0005177602554283927,3.188,3.682,-0.013,-0.507,-0.057,0.0,0.1134,0.1667,0.3542,0.7708,1.59,-2.21,0.02713,True
,Emblem Vanguard + Blue Buff,51,0.0005501202713926672,3.196,3.681,-0.013,-0.499,-0.031,0.0,0.1269,0.1961,0.3333,0.7843,1.704,-2.09,0.03667,True
,Morellonomicon + Nashors Tooth,842,0.009082377813973055,3.657,3.683,-0.012,-0.038,0.0,0.0001,0.0124,0.1627,0.3373,0.6698,1.981,-0.55,0.57969,False
,Emblem Primal + Morellonomicon,193,0.002081827693701662,3.565,3.683,-0.012,-0.13,0.0,0.0,0.0265,0.1762,0.3575,0.6839,1.955,-0.92,0.3561,False
,Nashors Tooth + Red Buff,127,0.0013699073424876223,3.512,3.683,-0.012,-0.183,0.0,0.0,0.0748,0.1732,0.3937,0.7323,2.015,-1.02,0.3066,False
,Archangels Staff + Seekers Armguard,98,0.0010570938548329684,3.459,3.683,-0.012,-0.236,0.0,0.0,0.0364,0.1939,0.3469,0.6939,1.858,-1.25,0.20973,False
,Ionic Spark + Void Staff,84,0.0009060804469996872,3.452,3.684,-0.011,-0.242,0.0,0.0,0.0449,0.1667,0.4286,0.7024,1.966,-1.13,0.25884,False
,Quicksilver + Void Staff,57,0.0006148403033212163,3.333,3.684,-0.011,-0.361,0.0,0.0,0.0794,0.2281,0.386,0.7368,1.904,-1.43,0.15199,False
,Edge Of Night + Red Buff,94,0.0010139471668806023,3.468,3.684,-0.011,-0.227,0.0,0.0,0.0021,0.2447,0.4362,0.6596,2.201,-1.0,0.31827,False
,Blighting Jewel + Giant Slayer,46,0.0004961869114522096,3.261,3.684,-0.011,-0.434,0.0,0.0,0.06,0.3043,0.4348,0.7174,2.11,-1.39,0.16328,False
,Hextech Gunblade + Spear Of Shojin,834,0.008996084438068323,3.662,3.685,-0.01,-0.033,0.0,0.0001,0.0152,0.1439,0.3381,0.6727,1.955,-0.48,0.62872,False
,Morellonomicon + Red Buff,59,0.0006364136472973993,3.373,3.685,-0.01,-0.322,0.0,0.0,0.1053,0.1186,0.339,0.7627,1.604,-1.54,0.12342,False
,Archangels Staff + Edge Of Night,94,0.0010139471668806023,3.489,3.685,-0.01,-0.205,0.0,0.0,0.0872,0.1596,0.3511,0.7447,1.923,-1.04,0.3006,False
,Archangels Staff + Jeweled Gauntlet Radiant,43,0.00046382689548793513,3.256,3.685,-0.01,-0.439,0.0,0.0,0.11,0.2791,0.3953,0.7674,2.024,-1.42,0.15513,False
,Hand Of Justice + Morellonomicon,1458,0.01572696775863743,3.676,3.686,-0.008,-0.019,0.0,0.0001,0.0147,0.1557,0.3525,0.6722,2.017,-0.36,0.71879,False
