group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Emblem Juggernaut + Adaptive Helm,43,0.0007924660437514974,2.628,3.49,-0.034,-0.897,-0.459,0.0,0.1731,0.2558,0.5814,0.8605,1.463,-4.02,6e-05,True
,Emblem Juggernaut + Warmogs Armor,112,0.0020640976023294814,3.17,3.491,-0.033,-0.355,0.0,0.0001,0.0627,0.2946,0.4821,0.75,2.083,-1.8,0.07155,False
,Emblem Elderwood + Steadfast Heart,87,0.0016033615303809366,3.092,3.492,-0.032,-0.433,-0.006,0.0001,0.0483,0.3333,0.5057,0.7356,2.026,-1.99,0.04661,True
,Emblem Brawler + Gargoyle Stoneplate,267,0.00492066124841046,3.371,3.494,-0.03,-0.154,0.0,0.0001,0.0243,0.2397,0.4195,0.7116,2.023,-1.24,0.21514,False
,Bramble Vest + Ionic Spark,231,0.004257201304804556,3.359,3.496,-0.029,-0.165,0.0,0.0001,0.0486,0.1818,0.3723,0.7359,1.874,-1.34,0.18113,False
,Adaptive Helm + Bramble Vest,331,0.006100145592598736,3.408,3.497,-0.027,-0.117,0.0,0.0002,0.0347,0.1903,0.435,0.7221,2.028,-1.04,0.29653,False
,Adaptive Helm + Ionic Spark,180,0.003317299718029524,3.344,3.499,-0.026,-0.18,0.0,0.0001,0.0127,0.2833,0.4389,0.7,2.114,-1.14,0.25369,False
,Emblem Juggernaut + Crownguard,44,0.0008108954866294392,2.886,3.5,-0.025,-0.638,-0.04,0.0,0.1081,0.2955,0.5909,0.7955,2.025,-2.09,0.03664,True
,Emblem Vanguard + Sunfire Cape,97,0.0017876559591603546,3.237,3.501,-0.024,-0.287,0.0,0.0,0.0549,0.268,0.4639,0.7423,2.07,-1.37,0.17169,False
,Horizon Focus + Protectors Vow,76,0.0014006376587235767,3.158,3.501,-0.024,-0.367,0.0,0.0,0.0495,0.3158,0.4868,0.7368,2.103,-1.52,0.12872,False
,Adaptive Helm + Spirit Visage,957,0.017636976834190302,3.476,3.502,-0.023,-0.048,0.0,0.0004,0.0211,0.1808,0.3824,0.7085,1.949,-0.76,0.44935,False
