group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Invoker,174,0.00454070981210856,3.511,3.513,-0.0,-0.002,0.0,0.0,0.031,0.1724,0.3736,0.7184,1.982,-0.01,0.99011,False
,Slayer,42,0.0010960334029227557,3.595,3.518,0.004,0.082,0.0,-0.0,0.0507,0.0714,0.2619,0.7381,1.574,0.34,0.73633,False
,Spellweaver,3071,0.08014091858037578,3.531,3.527,0.014,0.017,0.0,-0.0011,0.0153,0.1524,0.3637,0.7027,1.926,0.48,0.63099,False
,Apex Predator,286,0.007463465553235908,3.57,3.529,0.015,0.057,0.0,-0.0001,-0.037,0.2413,0.3881,0.6503,2.139,0.45,0.6557,False
,Flora Fatalis,3896,0.10167014613778706,3.532,3.529,0.015,0.018,0.0,-0.0016,0.0061,0.163,0.3753,0.6935,1.952,0.56,0.5749,False
populaire,Fae,21300,0.5558455114822547,3.546,3.545,0.032,0.033,0.0,-0.0177,-0.0079,0.194,0.3804,0.6795,2.034,1.91,0.05658,True
,Adaptor,48,0.0012526096033402922,4.146,3.551,0.037,0.632,0.216,-0.0,-0.1249,0.0417,0.125,0.5625,1.472,2.97,0.00294,True
,Coven,44,0.0011482254697286012,4.25,3.553,0.04,0.737,0.081,-0.0,-0.1419,0.2045,0.2727,0.5455,2.217,2.2,0.02759,True
populaire,Elderwood,10360,0.27035490605427975,3.568,3.564,0.051,0.054,0.011,-0.0137,-0.0092,0.1863,0.3704,0.6782,2.016,2.44,0.01462,True
,Blossom,148,0.0038622129436325678,3.851,3.568,0.055,0.338,0.008,-0.0002,-0.0658,0.1554,0.3041,0.6216,2.041,2.01,0.04438,True
,Adaptor,80,0.0020876826722338203,4.112,3.57,0.057,0.599,0.192,-0.0001,-0.1374,0.1125,0.2,0.55,1.857,2.88,0.00396,True
,Executioner,820,0.02139874739039666,3.641,3.58,0.066,0.128,0.0,-0.0014,-0.035,0.1768,0.3695,0.6524,2.059,1.76,0.0778,True
,Inferno,335,0.008742171189979123,3.734,3.581,0.067,0.221,0.006,-0.0006,-0.0426,0.1642,0.3224,0.6448,2.003,2.01,0.04435,True
,Blossom,493,0.012865344467640918,3.7,3.586,0.073,0.186,0.004,-0.0009,-0.0424,0.1562,0.3529,0.645,2.054,2.0,0.04516,True
,Draven Unique Trait,1568,0.04091858037578288,3.629,3.591,0.078,0.115,0.011,-0.0032,-0.0203,0.199,0.3622,0.6671,2.079,2.16,0.03092,True
,Defender,2404,0.0627348643006263,3.632,3.604,0.09,0.119,0.04,-0.0057,-0.0189,0.1464,0.3423,0.6685,1.912,2.95,0.00319,True
,Coven,186,0.004853862212943633,4.027,3.614,0.1,0.514,0.206,-0.0005,-0.1229,0.1452,0.3118,0.5645,2.134,3.28,0.00106,True
,Coven,82,0.0021398747390396658,4.61,3.619,0.106,1.096,0.622,-0.0002,-0.2118,0.0732,0.2561,0.4756,2.191,4.53,1e-05,True
,Summoner,297,0.007750521920668058,3.899,3.621,0.108,0.386,0.156,-0.0008,-0.0813,0.1111,0.3131,0.6061,2.014,3.29,0.00101,True
,Riftbeast,563,0.014692066805845512,3.79,3.631,0.117,0.277,0.111,-0.0017,-0.0391,0.1528,0.3037,0.6483,1.997,3.27,0.00109,True
,Caustic,958,0.025,3.748,3.644,0.131,0.235,0.111,-0.0033,-0.0329,0.1388,0.309,0.6545,1.939,3.7,0.00021,True
,Slayer,1183,0.03087160751565762,3.746,3.654,0.141,0.232,0.11,-0.0044,-0.0348,0.1716,0.35,0.6526,2.115,3.72,0.0002,True
,Blackthorn,1193,0.03113256784968685,3.749,3.657,0.144,0.236,0.118,-0.0045,-0.0436,0.15,0.3345,0.6438,2.047,3.92,9e-05,True
,Summoner,2945,0.07685281837160751,3.715,3.673,0.16,0.201,0.126,-0.0123,-0.0283,0.147,0.3334,0.6591,2.005,5.25,0.0,True
,Adaptor,683,0.017823590814196242,3.867,3.68,0.167,0.353,0.201,-0.003,-0.049,0.1347,0.3075,0.6384,2.012,4.55,1e-05,True
,Zyra Unique Trait,3267,0.08525574112734864,3.741,3.698,0.184,0.228,0.156,-0.0157,-0.0394,0.1426,0.3339,0.648,2.008,6.22,0.0,True
,Blossom,3978,0.10381002087682673,3.735,3.699,0.186,0.222,0.156,-0.0193,-0.0383,0.1566,0.3311,0.6491,2.02,6.6,0.0,True
,Executioner,2349,0.061299582463465556,3.783,3.717,0.203,0.27,0.184,-0.0125,-0.0607,0.1669,0.3321,0.6266,2.054,6.18,0.0,True
,Flora Fatalis,8080,0.21085594989561587,3.754,3.733,0.22,0.241,0.192,-0.0464,-0.0432,0.1494,0.3291,0.6442,2.015,9.76,0.0,True
,Battlemage,997,0.026017745302713988,3.934,3.751,0.238,0.42,0.291,-0.0062,-0.0746,0.1314,0.3009,0.6128,2.064,6.35,0.0,True
,Coven,170,0.004436325678496869,4.971,3.778,0.265,1.457,1.166,-0.0012,-0.2933,0.0471,0.1294,0.3941,1.929,9.82,0.0,True
,Elderwood,3639,0.09496346555323591,3.842,3.785,0.271,0.329,0.258,-0.0258,-0.0702,0.1613,0.324,0.6172,2.076,9.15,0.0,True
