group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Giant Slayer + Krakens Fury,332,0.004819906795778226,3.705,3.429,0.066,0.342,0.115,-0.0003,-0.0793,0.2108,0.3554,0.6325,2.111,2.95,0.0032,True
,Fishbones + Spear Of Shojin,135,0.001959901859729098,4.111,3.429,0.067,0.749,0.411,-0.0001,-0.1192,0.0815,0.2667,0.5926,1.999,4.35,1e-05,True
,Manazane + Deathblade,263,0.003818179178583354,3.795,3.432,0.069,0.432,0.184,-0.0003,-0.0883,0.1521,0.3346,0.6236,2.052,3.41,0.00065,True
,Manazane + Last Whisper,264,0.0038326969701369027,3.818,3.436,0.073,0.456,0.2,-0.0003,-0.0982,0.178,0.3333,0.6136,2.119,3.49,0.00049,True
,Emblem Inferno + Spear Of Shojin,314,0.004558586547814347,3.78,3.44,0.078,0.418,0.167,-0.0004,-0.0876,0.2102,0.3758,0.6242,2.261,3.27,0.00109,True
,Guinsoos Rageblade + Strikers Flail,638,0.009262351011164181,3.616,3.443,0.08,0.253,0.09,-0.0007,-0.0614,0.1991,0.3683,0.6505,2.102,3.03,0.00243,True
populaire,Infinity Edge + Spear Of Shojin,10708,0.15545651195540133,3.456,3.445,0.083,0.093,0.053,-0.0129,-0.0151,0.2117,0.3943,0.6968,2.008,4.48,1e-05,True
,Component Sparring Gloves + Spear Of Shojin,192,0.002787415978281384,4.094,3.452,0.089,0.731,0.412,-0.0002,-0.1545,0.1771,0.3021,0.5573,2.255,4.49,1e-05,True
,Component Recurve Bow + Spear Of Shojin,221,0.003208431933334301,4.036,3.456,0.093,0.674,0.384,-0.0003,-0.1417,0.1674,0.2986,0.5701,2.192,4.56,1e-05,True
,Blue Buff + Infinity Edge,3139,0.045571347686589915,3.501,3.459,0.096,0.139,0.069,-0.0044,-0.0253,0.1819,0.3759,0.6865,1.936,3.92,9e-05,True
,Krakens Fury + Spear Of Shojin,878,0.012746620984015912,3.651,3.475,0.112,0.289,0.15,-0.0014,-0.0592,0.1891,0.3633,0.6526,2.083,4.09,4e-05,True
,Component B F Sword + Last Whisper,270,0.003919803719458196,4.081,3.48,0.118,0.719,0.439,-0.0005,-0.1304,0.1815,0.3296,0.5815,2.343,5.03,0.0,True
,Infinity Edge + Krakens Fury,704,0.010220525253698407,3.732,3.487,0.125,0.369,0.217,-0.0013,-0.0584,0.1619,0.3338,0.6534,2.042,4.77,0.0,True
,Blue Buff + Guinsoos Rageblade,365,0.005298993917045339,3.973,3.49,0.128,0.61,0.391,-0.0007,-0.131,0.1534,0.3123,0.5808,2.126,5.47,0.0,True
,Deathblade + Krakens Fury,575,0.008347730143290603,3.877,3.514,0.151,0.514,0.335,-0.0013,-0.1136,0.1722,0.3513,0.5983,2.178,5.64,0.0,True
,Guinsoos Rageblade + Last Whisper,1523,0.022110596536054936,3.712,3.546,0.184,0.35,0.243,-0.0041,-0.0717,0.1878,0.3624,0.6402,2.113,6.4,0.0,True
,Giant Slayer + Guinsoos Rageblade,1033,0.014996878674815988,3.846,3.57,0.207,0.483,0.357,-0.0031,-0.0952,0.1539,0.3233,0.6167,2.058,7.5,0.0,True
,Component B F Sword + Spear Of Shojin,365,0.005298993917045339,4.375,3.575,0.212,1.013,0.77,-0.0011,-0.1968,0.1616,0.2877,0.5151,2.365,8.17,0.0,True
,Deathblade + Guinsoos Rageblade,1579,0.022923592863053673,3.912,3.656,0.293,0.549,0.444,-0.0067,-0.1064,0.1419,0.3173,0.6054,2.107,10.25,0.0,True
,Guinsoos Rageblade + Krakens Fury,671,0.009741438132431295,4.325,3.678,0.315,0.962,0.796,-0.0031,-0.2021,0.1267,0.2683,0.5097,2.192,11.33,0.0,True
,Guinsoos Rageblade + Spear Of Shojin,1896,0.027525732785528667,4.007,3.736,0.373,0.644,0.547,-0.0103,-0.1259,0.1514,0.3085,0.586,2.14,12.95,0.0,True
,Guinsoos Rageblade + Infinity Edge,2458,0.03568473163862313,3.995,3.768,0.405,0.633,0.55,-0.0145,-0.124,0.1306,0.2868,0.5879,2.044,15.08,0.0,True
